ID,forename(s) of deceased,surname of deceased,occupation,marital status,sex,name of spouse,spouse's occ,day,month,year,address,age at death,father's forename,father's surname,father's occupation,if father deceased,mother's forename,mother's maiden surname,mother's occupation,if mother deceased,death code A,death code B,death code C,notes1,Birth,mar,DECEASED_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,SPOUSE_IDENTITY,BIRTH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,SPOUSE_MARRIAGE_RECORD_IDENTITY,SPOUSE_BIRTH_RECORD_IDENTITY,IMMIGRANT_GENERATION
725,Innes,Anderson,BOOT & SHOE MAKER,B,M,,,2,JUNE,1894,"1 The Glebe, Pulteneytown, Wick",55,Bradley,Anderson,,D,Harriet,Cruickshanks,,D,A46.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,725,,725,558,531,,725,165,531,558,,,NA
733,Martin,Grant,FARMER'S SON,M,M,Emma Jones,WIFE OF FOUNDRY,1,JULY,1870,"1 Nelson Road, Soroba, Oban",30,Ryan,Grant,,D,Amy,Cruickshanks,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,733,238,733,552,569,766,733,171,569,552,238,766,NA
735,Elliot,Cruickshanks,FOUNDRY LABOURER,M,M,Amy Jones,,6,SEPTEMBER,1875,"1 Roxburgh Road, Pulteneytown, Wick",35,Luke,Cruickshanks,,,Emma,Mcbain,,,A16.22,,,SYNTHETIC DATA PRODUCED USING VALIPOP,735,220,735,576,585,754,735,179,585,576,220,754,NA
737,Richard,Mcbain,SHEPHERD,W,M,Aimee Cruickshanks,,27,OCTOBER,1896,"573 Rathad an Duin, Na h-Eileanan Siar",55,Michael,Mcbain,,D,Abigail,Jones,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,737,234,737,458,405,750,737,143,405,458,234,750,NA
739,Maximillian,Perrie,FURNACEMAN,M,M,Uzma Jones,SEAMSTRESS,18,JULY,1896,"6 Swanson Drive, Harden, Wick",54,Joseph,Perrie,,D,Chelsea,Anderson,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,739,245,739,524,505,794,739,161,505,524,245,794,NA
741,Harry,Jones,CARTER,W,M,Sarah Drake,,17,NOVEMBER,1898,"1 Baron's Court, Pulteneytown, Wick",57,Matthew,Jones,,D,Sabrina,Henry,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,741,226,741,544,509,740,741,167,509,544,226,740,NA
743,Liam,Anderson,IRON WORKS LABOURER,W,M,Amy Jones,,19,APRIL,1898,"1 Hill Avenue, Pulteneytown, Wick",57,Bradley,Anderson,,D,Harriet,Cruickshanks,,D,K30.00,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,743,254,743,558,531,754,743,165,531,558,254,754,NA
745,Reece,Mcbain,AGL LABOURER,B,M,,,15,JANUARY,1899,"10 Gearra Mor, Na h-Eileanan Siar",57,Christopher,Mcbain,,D,Chloe,Cruickshanks,,,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,745,,745,596,557,,745,182,557,596,,,NA
749,Brandon,Mullen,SCHOLAR,B,M,,,1,FEBRUARY,1859,"123 Lagrannoch Drive, Braeleny Farm, Stirling",16,Aaron,Mullen,,,Jodie,Anderson,,,N32.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,749,,749,532,633,,749,183,633,532,,,NA
751,Toby,Drake,AG LAB,M,M,Sarah Mcbain,FUND HOLDER,23,NOVEMBER,1886,"1 Huddart Street, Pulteneytown, Wick",44,Ashan,Drake,,D,Amy,Grant,,D,I51.90,A46.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,751,236,751,542,479,764,751,181,479,542,236,764,NA
753,James,Mcbain,PIT FIREMAN STOKER,M,M,Daniella Jones,,10,MAY,1891,"1 Millfield Place, Kirkton, Angus",49,Christopher,Mcbain,,D,Chloe,Cruickshanks,,,J20.90,I51.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,753,267,753,596,557,782,753,182,557,596,267,782,NA
755,James,Cruickshanks,COAL MINER,W,M,Emma Jones,,19,JULY,1894,"1 Denley Gardens, Timmergreens, Angus",52,Luke,Cruickshanks,,D,Alexandra,Perrie,,D,I38.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,755,244,755,604,603,766,755,177,603,604,244,766,NA
763,Charlie,Mcbain,FARMERS SON SCH,B,M,,,8,MAY,1856,"2 Pilot Place, Broadhaven, Caithness",11,Edward,Mcbain,,,Charlotte,Powell,,,I51.80,,,SYNTHETIC DATA PRODUCED USING VALIPOP,763,,763,572,597,,763,186,597,572,,,NA
765,Jacob,Powell,LAB,M,M,Sarah Perrie,WAREHOUSE WOMAN,23,NOVEMBER,1895,"1 Young Crescent, Caithness",51,Luis,Powell,,D,Bethany,Mcbain,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,765,241,765,608,587,780,765,187,587,608,241,780,NA
767,Dylan,Perrie,SHOEMAKER,M,M,Madison Anderson,MILINER,29,SEPTEMBER,1869,"1 Milton Wynd, South Ayrshire",23,Aaron,Perrie,,D,Sophie,Mullen,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,767,228,767,536,537,758,767,188,537,536,228,758,NA
769,Leon,Grant,JOINER (HOUSE & SHIP),B,M,,,18,DECEMBER,1869,"200 Clyde Drive, Milnwood, North Lanarkshire",24,Dominic,Grant,,D,Abigail,Perrie,,,R04.20,A16.93,,SYNTHETIC DATA PRODUCED USING VALIPOP,769,,769,548,533,,769,172,533,548,,,NA
771,Teejay,Anderson,RAILY LABR,M,M,Faye Mcbain,DOMESTIC SERVANT,21,AUGUST,1893,"570 Rathad an Duin, Na h-Eileanan Siar",47,Bradley,Anderson,,D,Harriet,Cruickshanks,,D,J81.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,771,263,771,558,531,822,771,165,531,558,263,822,NA
773,Jorell,Cruickshanks,STONE MASON,M,M,Natasha Mcbain,,10,OCTOBER,1894,"1 Castle Road, Genoch Farm, South Ayrshire",49,Michael,Cruickshanks,,,Charlotte,Perrie,,D,A75.90,J18.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,773,247,773,586,593,824,773,190,593,586,247,824,NA
781,Ramzi,Mcbain,LANDED PROPRIETOR,M,M,Abigail Anderson,AG LAB,1,JUNE,1896,"1 Pilot Row, Broadhaven, Caithness",50,Christopher,Mcbain,,D,Chloe,Cruickshanks,,,G93.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,781,255,781,596,557,774,781,182,557,596,255,774,NA
787,Mark,Mcbain,GROCER & SPIRIT MERCHANT,W,M,Harriet Cruickshanks,,16,OCTOBER,1894,"5 Gearra Mor, Na h-Eileanan Siar",47,Joshua,Mcbain,,D,Natasha,Perrie,,D,J60.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,787,235,787,662,639,762,787,195,639,662,235,762,NA
789,Qasim,Cruickshanks,RAILWAY WAGGON MENDER,M,M,Natasha Mcbain,,10,APRIL,1894,"11 Gearra Mor, Na h-Eileanan Siar",46,Ryan,Cruickshanks,,D,Abigail,Perrie,,D,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,789,242,789,548,611,802,789,196,611,548,242,802,NA
791,Thomas,Mcbain,FLAX WEAVER,R,M,Leoni Anderson,CROFTER WIFE,27,AUGUST,1901,"1 Waverley Road, Pulteneytown, Wick",53,Edward,Mcbain,,D,Charlotte,Powell,,D,J20.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,791,282,791,572,597,898,791,186,597,572,282,898,NA
793,Samuel,Mullen,COTTON WEAVER,W,M,Madison Anderson,LINNEN WEAVER,20,AUGUST,1902,"1 Holmfoot, Scottish Borders",54,Aaron,Mullen,,D,Jemma,Kidd,,D,J81.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,793,239,793,622,633,758,793,197,633,622,239,758,NA
795,Joseph,Kidd,IRON MINER,B,M,,,5,AUGUST,1880,"2 Cowden Road, Perth and Kinross",31,Thomas,Kidd,,,Amy-jo,Cruickshanks,,,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,795,,795,518,655,,795,191,655,518,,,NA
797,Aaron,Mullen,GROCER,M,M,Rhianna Black,MERCHANT'S DAUR,9,OCTOBER,1880,"3 Hill Avenue, Pulteneytown, Wick",31,Aaron,Mullen,,D,Jemma,Kidd,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,797,262,797,622,633,834,797,197,633,622,262,834,NA
799,Rory,Jones,SAWYER,R,M,Iqrah Cruickshanks,HANDSEWER,22,JUNE,1924,"3 Pilot Place, Broadhaven, Caithness",74,Matthew,Jones,,D,Sabrina,Henry,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,799,327,799,544,509,1032,799,167,509,544,327,1032,NA
801,Jack,Cruickshanks,CROFTER,W,M,Penny Drake,FARMER MOTHER,19,JANUARY,1926,"61 The Gardens, East Lothian",75,Ryan,Cruickshanks,,D,Abigail,Perrie,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,801,256,801,548,611,800,801,196,611,548,256,800,NA
803,Daniel,Perrie,LAND SURVEYOR,B,M,,,29,MARCH,1926,"1 Asquith Place, Milnwood, North Lanarkshire",76,William,Perrie,,D,Hayley,Cruickshanks,,D,G83.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,803,,803,582,567,,803,185,567,582,,,NA
805,Daniel,Powell,,W,M,Chloe Grant,,27,JUNE,1927,"8 Swanson Drive, Harden, Wick",76,Luis,Powell,,D,Abbie,Black,,D,J42.00,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,805,297,805,584,587,876,805,189,587,584,297,876,NA
807,Darren,Mullen,MILLER & FARMER OF 25 ACRS,M,M,Charlotte Powell,,10,NOVEMBER,1927,"1 Cowden Road, Perth and Kinross",76,Aaron,Mullen,,D,Jemma,Kidd,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,807,246,807,622,633,820,807,197,633,622,246,820,NA
809,Dominic,Cruickshanks,SHEPHERD,W,M,Uzma Jones,,16,JULY,1930,"1 Gearra Mor, Na h-Eileanan Siar",80,Ambrose,Cruickshanks,,D,Isla,Mullen,,D,R54.02,Y34.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,809,306,809,658,651,794,809,199,651,658,306,794,NA
815,Mason,Perrie,,B,M,,,26,JULY,1857,"577 Rathad an Duin, Na h-Eileanan Siar",4,Joseph,Perrie,,,Chelsea,Anderson,,,J98.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,815,,815,524,505,,815,161,505,524,,,NA
817,Joe,Mcbain,PLOUGHMAN SON,B,M,,,22,NOVEMBER,1857,"10 Gearra Mor, Na h-Eileanan Siar",5,Christopher,Mcbain,,,Chloe,Cruickshanks,,,A18.31,,,SYNTHETIC DATA PRODUCED USING VALIPOP,817,,817,596,557,,817,182,557,596,,,NA
819,Aminur,Cruickshanks,AG LAB,R,M,Megan Jones,WASHER WOMAN,3,NOVEMBER,1895,"1 Rathad nam Beicearan, Na h-Eileanan Siar",42,Luke,Cruickshanks,,D,Emma,Mcbain,,D,R60.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,819,280,819,576,585,808,819,179,585,576,280,808,NA
821,James,Perrie,AGR LAB,W,M,Amy Grant,STRAW BONNET MAKER,8,JUNE,1896,"252 Golf Course Road, Girvan, South Ayrshire",43,Callum,Perrie,,,Safiyah,Cruickshanks,,,A09.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,821,269,821,626,591,838,821,201,591,626,269,838,NA
823,James,Jones,IRON TURNER (AP),M,M,Christina Anderson,FARMER'S WIFE,1,JUNE,1896,"2 Leith Walk, Pulteneytown, Wick",43,Luke,Jones,,D,Charleigh,Black,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,823,271,823,678,575,862,823,203,575,678,271,862,NA
825,Christian,Cruickshanks,PLOUGH MAN SON,B,M,,,6,APRIL,1855,"9 Gearra Mor, Na h-Eileanan Siar",0,Luke,Cruickshanks,,,Emma,Mcbain,,,R56.80,,,SYNTHETIC DATA PRODUCED USING VALIPOP,825,,825,576,585,,825,179,585,576,,,NA
827,Paul,Jones,,B,M,,,1,MAY,1872,"1 Burnside Park, Perth and Kinross",18,Callum,Jones,,,Elin,Drake,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,827,,827,620,595,,827,193,595,620,,,NA
829,Rowan,Jones,SCHOLAR,B,M,,,23,SEPTEMBER,1872,"1 The Glebe, Pulteneytown, Wick",18,Luke,Jones,,,Charleigh,Black,,,N05.94,,,SYNTHETIC DATA PRODUCED USING VALIPOP,829,,829,678,575,,829,203,575,678,,,NA
831,Gilbert,Anderson,FARMER'S SON,M,M,Charlotte Mcbain,SCHOLAR,28,JANUARY,1880,"3 Banks Road, Caithness",25,Joseph,Anderson,,,Florence,Anderson,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,831,259,831,686,669,872,831,205,669,686,259,872,NA
833,Robert,Drake,,B,M,,,28,JUNE,1856,"1 Bracklinn Road, Drumardoch Farm, Callander",0,Ashan,Drake,,,Amy,Grant,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,833,,833,542,479,,833,181,479,542,,,NA
835,Dylan,Perrie,LABOURER IN SUGAR HOUSE,M,M,Georgia Drake,,19,JULY,1895,"1 Buie Haugh, Echline, Kirkliston",40,William,Perrie,,D,Hayley,Cruickshanks,,D,J20.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,835,278,835,582,567,818,835,185,567,582,278,818,NA
837,Dipesh,Anderson,LATE CANVASSER,W,M,Charlotte Mcbain,BARMAID,24,APRIL,1896,"1 Murray Crescent, Croc, North Ayrshire",40,Jack,Anderson,,,Emma,Cruickshanks,,D,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,837,265,837,640,645,872,837,207,645,640,265,872,NA
839,Kyle,Mcbain,TEACHER ENGLISH BRANCHES,M,M,Rachel Anderson,MILL WORKER,24,FEBRUARY,1896,"583 Rathad an Duin, Na h-Eileanan Siar",41,Joshua,Mcbain,,D,Natasha,Perrie,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,839,279,839,662,639,880,839,195,639,662,279,880,NA
841,Thomas,Powell,,B,M,,,22,DECEMBER,1860,"580 Rathad an Duin, Na h-Eileanan Siar",4,Luis,Powell,,,Abbie,Black,,,J20.92,,,SYNTHETIC DATA PRODUCED USING VALIPOP,841,,841,584,587,,841,189,587,584,,,NA
843,Oliver,Mcbain,LABOURER AT COLLIERY,M,M,Chloe Grant,FLAX SPIN,20,JANUARY,1895,"571 Rathad an Duin, Na h-Eileanan Siar",38,Joshua,Mcbain,,D,Natasha,Perrie,,D,B03.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,843,264,843,662,639,876,843,195,639,662,264,876,NA
845,Charles,Anderson,WATCHMAKER CLOCK MAKER JEWELLER (MASTER EMPLOYING ONE MAN &,M,M,Amy Jones,AG LAB,15,JANUARY,1895,"45 Corsar Croft, Kirkton, Angus",38,Joseph,Anderson,,,Florence,Anderson,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,845,261,845,686,669,836,845,205,669,686,261,836,NA
847,Taylor,Cruickshanks,,B,M,,,12,JUNE,1857,"33 Balquhidderock, Broomridge, Stirling",0,Kojo,Cruickshanks,,,Rebecca,Mcbain,,,P07.30,,,SYNTHETIC DATA PRODUCED USING VALIPOP,847,,847,618,621,,847,209,621,618,,,NA
849,Michael,Anderson,,B,M,,,10,DECEMBER,1857,"2 Hartrigge Crescent, Scaurs, Scottish Borders",0,Jack,Anderson,,,Emma,Cruickshanks,,,J11.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,849,,849,640,645,,849,207,645,640,,,NA
851,Thomas,Cruickshanks,UPHOLSTERER (JOURNEYMAN),M,M,Symone Jones,PAPER MILL WORKER,5,JANUARY,1894,"1 Aldersyde, Argyll and Bute",36,Benjamin,Cruickshanks,,,Sophie,Perrie,,D,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,851,268,851,684,671,790,851,210,671,684,268,790,NA
853,David,Powell,COTTON WEAVER,B,M,,,17,AUGUST,1894,"580 Rathad an Duin, Na h-Eileanan Siar",35,Luis,Powell,,D,Abbie,Black,,D,N05.94,R80.01,R60.90,SYNTHETIC DATA PRODUCED USING VALIPOP,853,,853,584,587,,853,189,587,584,,,NA
855,Jack,Perrie,GROOM,M,M,Erin Mcbain,,4,JANUARY,1896,"579 Rathad an Duin, Na h-Eileanan Siar",37,Callum,Perrie,,,Safiyah,Cruickshanks,,,G40.90,G93.61,,SYNTHETIC DATA PRODUCED USING VALIPOP,855,291,855,626,591,928,855,201,591,626,291,928,NA
857,Dominic,Cruickshanks,LABOURER,W,M,Hope Grant,SOAMER?,14,JUNE,1903,"1 Glen Finglas Road, Stirling",45,Ambrose,Cruickshanks,,D,Isla,Mullen,,D,C76.20,,,SYNTHETIC DATA PRODUCED USING VALIPOP,857,304,857,658,651,856,857,199,651,658,304,856,NA
859,Callum,Mcbain,LABOURER,B,M,,,5,OCTOBER,1903,"1 Swanson Drive, Harden, Wick",45,Joshua,Mcbain,,D,Natasha,Perrie,,D,K56.60,,,SYNTHETIC DATA PRODUCED USING VALIPOP,859,,859,662,639,,859,195,639,662,,,NA
861,Charles,Black,MASON,W,M,Lydia Cruickshanks,,23,MARCH,1939,"198 School Lane, Na h-Eileanan Siar",80,Nicholas,Black,,D,Enya,Mullen,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,861,292,861,704,693,926,861,211,693,704,292,926,NA
863,Aydin,Jones,,M,M,Robyn Anderson,DOMESTIC SERVANT,30,NOVEMBER,1894,"102 Lower Station Road, Auchreoch, Stirling",35,Callum,Jones,,,Elin,Drake,,D,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,863,277,863,620,595,910,863,193,595,620,277,910,NA
865,Samuel,Grant,HOUSE CARPENTER,R,M,Jessica Cruickshanks,,23,NOVEMBER,1903,"1 Cherry Bank, Southfield, Scottish Borders",44,Connor,Grant,,D,Claire,Powell,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,865,305,865,638,617,934,865,208,617,638,305,934,NA
867,Jamie,Cruickshanks,CABINET MAKER,M,M,Sara Black,,31,DECEMBER,1934,"1 Hamilton Place, The Holmes, Scottish Borders",75,Ambrose,Cruickshanks,,D,Isla,Mullen,,D,R54.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,867,293,867,658,651,930,867,199,651,658,293,930,NA
869,Asim,Anderson,BELL MAN,W,M,Billie Mcbain,HOUSEMAID,1,SEPTEMBER,1946,"1 Brown Place, Pulteneytown, Wick",86,Joseph,Anderson,,D,Florence,Anderson,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,869,298,869,686,669,886,869,205,669,686,298,886,NA
871,Cameron,Cruickshanks,,B,M,,,25,DECEMBER,1860,"9 Gearra Mor, Na h-Eileanan Siar",0,Luke,Cruickshanks,,,Emma,Mcbain,,,B05.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,871,,871,576,585,,871,179,585,576,,,NA
873,Alexander,Jones,,B,M,,,10,AUGUST,1860,"1 Burnside Park, Perth and Kinross",0,Callum,Jones,,,Elin,Drake,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,873,,873,620,595,,873,193,595,620,,,NA
875,Sean,Grant,,B,M,,,1,SEPTEMBER,1860,"1 Birch Avenue, Southfield, Scottish Borders",0,Josh,Grant,,,Lydia,Cruickshanks,,,P07.30,,,SYNTHETIC DATA PRODUCED USING VALIPOP,875,,875,652,609,,875,200,609,652,,,NA
877,Arran,Cruickshanks,CARTER,B,M,,,16,JULY,1884,"1 Carr Crescent, Crail, Fife",24,Ambrose,Cruickshanks,,,Isla,Mullen,,,B03.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,877,,877,658,651,,877,199,651,658,,,NA
879,Shai,Cruickshanks,CARPENTER & AGRL LABR,M,M,Emily Drake,MUSLIN EMBROIDERER,3,NOVEMBER,1884,"2 Hill Avenue, Pulteneytown, Wick",24,Benjamin,Cruickshanks,,,Charley,Anderson,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,879,258,879,670,671,696,879,215,671,670,258,696,NA
881,Rory,Mullen,COACHMAN DOMESTIC SERV,M,M,Chloe Drake,AG LAB,4,NOVEMBER,1890,"2 Gearra Mor, Na h-Eileanan Siar",30,Mohammad,Mullen,,D,Amy,Grant,,,A75.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,881,276,881,706,661,878,881,213,661,706,276,878,NA
883,Shiv,Mcbain,RAILWAY LABOURER,M,M,Alana Grant,DOMESTIC SERV,4,MARCH,1894,"1 Stein Square, Broomridge, Bannockburn",32,Samuel,Mcbain,,,Grace,Anderson,,,G40.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,883,287,883,700,643,874,883,204,643,700,287,874,NA
885,Daniel,Black,SERJEANT OF POLICE,M,M,Billie Mcbain,DOMESTIC SERVANT,15,NOVEMBER,1895,"568 Rathad an Duin, Na h-Eileanan Siar",33,Jack,Black,,,Caitlin,Mullen,,,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,885,286,885,714,715,886,885,217,715,714,286,886,NA
887,Danyaal,Jones,BLACKSMITH & FARMER OF 7 ACRES,M,M,Kayleigh Mullen,HOUSE KEEPER,28,MAY,1894,"13 Gearra Mor, Na h-Eileanan Siar",32,Callum,Jones,,,Elin,Drake,,D,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,887,284,887,620,595,942,887,193,595,620,284,942,NA
889,Maximilian,Jones,,W,M,Tiffany Anderson,,12,SEPTEMBER,1945,"569 Rathad an Duin, Na h-Eileanan Siar",83,Luke,Jones,,D,Charleigh,Black,,D,R60.91,R34.02,,SYNTHETIC DATA PRODUCED USING VALIPOP,889,303,889,678,575,900,889,203,575,678,303,900,NA
891,Abel,Mullen,RETIRED FARMER,W,M,Paige Mcbain,FORMERLY LAUNDRESS,1,MAY,1946,"572 Rathad an Duin, Na h-Eileanan Siar",83,Mohammad,Mullen,,D,Amy,Grant,,D,R54.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,891,270,891,706,661,860,891,213,661,706,270,860,NA
893,Jack,Cruickshanks,,B,M,,,28,DECEMBER,1863,"1 Carr Crescent, Crail, Fife",0,Ambrose,Cruickshanks,,,Isla,Mullen,,,A37.90,J20.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,893,,893,658,651,,893,199,651,658,,,NA
895,Frederick,Anderson,,B,M,,,25,APRIL,1863,"1 Park Terrace, Croc, North Ayrshire",0,Joshua,Anderson,,,Keira,Anderson,,,J05.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,895,,895,708,657,,895,216,657,708,,,NA
897,Ashley,Cruickshanks,,B,M,,,6,SEPTEMBER,1863,"1 Roxburgh Road, Pulteneytown, Wick",0,Elliot,Cruickshanks,,,Amy,Jones,,,A38.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,897,,897,754,735,,897,220,735,754,,,NA
899,Toby,Cruickshanks,FARM SERVANT,B,M,,,27,JULY,1894,"1 Denley Gardens, Timmergreens, Angus",31,James,Cruickshanks,,D,Hardeep,Mcbain,,D,A01.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,899,,899,784,755,,899,,755,784,,,NA
901,Alexander,Jones,,B,M,,,11,OCTOBER,1873,"1 Burnside Park, Perth and Kinross",9,Callum,Jones,,,Elin,Drake,,,G91.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,901,,901,620,595,,901,193,595,620,,,NA
903,George,Perrie,FARMERS SON,M,M,Jessica Cruickshanks,COTTON MILL WORKER,10,AUGUST,1894,"1589 Castle Road, South Ayrshire",29,Callum,Perrie,,,Safiyah,Cruickshanks,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,903,290,903,626,591,934,903,201,591,626,290,934,NA
905,Oliver,Anderson,MASON,M,M,Sophia Mcbain,,2,OCTOBER,1894,"5 Pilot Place, Broadhaven, Caithness",30,Joseph,Anderson,,,Florence,Anderson,,D,D51.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,905,266,905,686,669,668,905,205,669,686,266,668,NA
907,Niall,Mullen,STON DYKER,R,M,Isabel Perrie,,29,JUNE,1934,"568 Rathad an Duin, Na h-Eileanan Siar",69,Mohammad,Mullen,,D,Amy,Grant,,D,M89.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,907,301,907,706,661,1012,907,213,661,706,301,1012,NA
909,Curtis,Cruickshanks,CROFTER,B,M,,,13,OCTOBER,1934,"1 Hill Avenue, Pulteneytown, Wick",70,Elliot,Cruickshanks,,D,Amy,Jones,,D,G83.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,909,,909,754,735,,909,220,735,754,,,NA
911,Liam,Mcbain,,B,M,,,29,MAY,1867,"1 Swanson Drive, Harden, Wick",1,Joshua,Mcbain,,,Natasha,Perrie,,,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,911,,911,662,639,,911,195,639,662,,,NA
913,Muhammad,Black,,B,M,,,19,JANUARY,1867,"1 Stoopshill Crescent, Dalry, North Ayrshire",1,Jack,Black,,,Caitlin,Mullen,,,A36.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,913,,913,714,715,,913,217,715,714,,,NA
915,Daniel,Jones,IRONSTONE MINER,B,M,,,10,AUGUST,1894,"1 Baron's Court, Pulteneytown, Wick",29,Harry,Jones,,,Sarah,Drake,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,915,,915,740,741,,915,226,741,740,,,NA
917,Connor,Jones,,B,M,,,5,AUGUST,1870,"1 The Glebe, Pulteneytown, Wick",4,Luke,Jones,,,Charleigh,Black,,,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,917,,917,678,575,,917,203,575,678,,,NA
919,Jordan,Mcbain,,B,M,,,4,JANUARY,1870,"1 West Park, Pulteneytown, Wick",3,Sean,Mcbain,,,Lauren,Cruickshanks,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,919,,919,712,695,,919,218,695,712,,,NA
921,Jack,Perrie,,B,M,,,8,APRIL,1877,"1 Holmfoot, Scottish Borders",10,Dylan,Perrie,,D,Madison,Anderson,,,I00.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,921,,921,758,767,,921,228,767,758,,,NA
923,Rhys,Anderson,LEARNING TO BE A FARMER,M,M,Erin Drake,COTTON MILL WORKER,19,SEPTEMBER,1895,"13 Kinneil Park, Croc, North Ayrshire",28,Jack,Anderson,,,Emma,Cruickshanks,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,923,285,923,640,645,986,923,207,645,640,285,986,NA
925,Muhammad,Cruickshanks,A M ACCOUNTANT,W,M,Chloe Drake,,30,AUGUST,1935,"1 Pilot Place, Broadhaven, Caithness",68,Ambrose,Cruickshanks,,D,Isla,Mullen,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,925,295,925,658,651,878,925,199,651,658,295,878,NA
927,Oliver,Black,SEWED MUSLIN WAREHOUSEMAN,M,M,Masuma Anderson,WASHER WOMAN,29,OCTOBER,1935,"1 Cora Linn Court, North Ayrshire",68,Jack,Black,,D,Holly,Powell,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,927,296,927,698,715,932,927,230,715,698,296,932,NA
